"87","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"88","21912371","0","0","4","0",NULL,NULL,"1.05;4.03",NULL
"89","21912371","4","0","0","0","1.05;1.07",NULL,NULL,NULL
"90","21912371","0","2","2","0",NULL,"2.05;2.08","5.03",NULL
"91","21912371","4","0","0","0","2.05;2.08",NULL,NULL,NULL
"92","21912371","3","1","0","0","1.07;2.08","1.05",NULL,NULL
"93","21912371","0","4","0","0",NULL,"1.05;2.01",NULL,NULL
"94","21912371","0","4","0","0",NULL,"2.02;2.05",NULL,NULL
"95","21912371","4","0","0","0","2.01;2.05;2.08",NULL,NULL,NULL
"96","21912371","0","4","0","0",NULL,"2.01;2.05;3.04",NULL,NULL
"97","21912371","4","0","0","0","1.11;2.08",NULL,NULL,NULL
"98","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"99","21912371","0","4","0","0",NULL,"1.05;1.06;1.07;2.08",NULL,NULL
"100","21912371","0","4","0","0",NULL,"1.05;1.07",NULL,NULL
"101","21912371","0","4","0","0",NULL,"1.04;1.06;2.05;5.03",NULL,NULL
"102","21912371","4","0","0","0","1.05;1.07",NULL,NULL,NULL
"103","21912371","0","0","4","0",NULL,NULL,"1.04;1.05",NULL
"104","21912371","0","0","4","0",NULL,NULL,"1.04",NULL
"105","21912371","4","0","0","0","2.01;2.05;2.08",NULL,NULL,NULL
"106","21912371","0","0","4","0",NULL,NULL,"1.05;1.12",NULL
"107","21912371","0","4","0","0",NULL,"3.04",NULL,NULL
"108","21912371","0","4","0","0",NULL,"1.07;2.05",NULL,NULL
"109","21912371","4","0","0","0","3.04",NULL,NULL,NULL
"110","21912371","0","4","0","0",NULL,"2.01;2.05",NULL,NULL
"111","21912371","0","4","0","0",NULL,"1.05;1.11;2.01",NULL,NULL
"112","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"113","21912371","0","0","4","0",NULL,NULL,"1.06",NULL
"114","21912371","0","0","4","0",NULL,NULL,"1.05;2.02",NULL
"115","21912371","0","0","4","0",NULL,NULL,"1.06;1.07;5.03",NULL
"116","21912371","0","0","4","0",NULL,NULL,"1.07",NULL
"117","21912371","0","0","4","0",NULL,NULL,"1.05",NULL
"118","21912371","0","2","2","0",NULL,"1.04;2.05","2.01;4.03",NULL
"119","21912371","0","4","0","0",NULL,"1.11;2.08;3.04",NULL,NULL
"120","21912371","0","0","4","0",NULL,NULL,"1.04;5.03",NULL
"121","21912371","4","0","0","0","2.01",NULL,NULL,NULL
"122","21912371","0","4","0","0",NULL,"1.04;2.01;2.05;5.03",NULL,NULL
"123","21912371","0","0","4","0",NULL,NULL,"1.05",NULL
"124","21912371","0","4","0","0",NULL,"1.07;1.11;2.05",NULL,NULL
"125","21912371","0","4","0","0",NULL,"1.05;1.12;2.08;5.03",NULL,NULL
"126","21912371","0","4","0","0",NULL,"1.11;2.05",NULL,NULL
"127","21912371","0","4","0","0",NULL,"1.01;2.05;2.08",NULL,NULL
"128","21912371","0","4","0","0",NULL,"1.07;2.05",NULL,NULL
"129","21912371","0","4","0","0",NULL,"2.02;2.05;2.08",NULL,NULL
"130","21912371","0","4","0","0",NULL,"1.05;1.07;1.11;2.05",NULL,NULL
"131","21912371","0","0","4","0",NULL,NULL,"4.03;5.03",NULL
"132","21912371","0","4","0","0",NULL,"1.05;1.12",NULL,NULL
"133","21912371","0","4","0","0",NULL,"1.05;1.07",NULL,NULL
"134","21912371","0","0","4","0",NULL,NULL,"1.05;5.03",NULL
"135","21912371","0","4","0","0",NULL,"1.01;1.05;2.08;4.03",NULL,NULL
"136","21912371","0","4","0","0",NULL,"1.01;1.07",NULL,NULL
"137","21912371","0","4","0","0",NULL,"1.05;2.01;2.05;4.03",NULL,NULL
"138","21912371","0","0","4","0",NULL,NULL,"1.07",NULL
"139","21912371","0","4","0","0",NULL,"1.05;1.07;1.11",NULL,NULL
"140","21912371","0","4","0","0",NULL,"1.05;1.07",NULL,NULL
"141","21912371","0","4","0","0",NULL,"1.05;2.01;2.05;2.08",NULL,NULL
"142","21912371","0","2","2","0",NULL,"2.05","1.07",NULL
"143","21912371","4","0","0","0","1.07;2.05;2.08",NULL,NULL,NULL
"144","21912371","0","4","0","0",NULL,"1.01;1.06",NULL,NULL
"145","21912371","0","4","0","0",NULL,"1.07;3.04",NULL,NULL
"146","21912371","3","0","1","0","2.05;2.08",NULL,"1.01",NULL
"147","21912371","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"148","21912371","0","4","0","0",NULL,"1.04;2.08",NULL,NULL
"149","21912371","4","0","0","0","2.01;2.05;2.08",NULL,NULL,NULL
"150","21912371","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"151","21912371","0","4","0","0",NULL,"2.05;2.08;4.03",NULL,NULL
"152","21912371","0","4","0","0",NULL,"1.05;2.02;3.04",NULL,NULL
"153","21912371","0","4","0","0",NULL,"1.06;1.07;2.08",NULL,NULL
"154","21912371","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
"155","21912371","4","0","0","0","2.05;2.08",NULL,NULL,NULL
"156","21912371","0","0","4","0",NULL,NULL,"1.05;1.07;2.08",NULL
"157","21912371","0","4","0","0",NULL,"1.07;2.08",NULL,NULL
"158","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"159","21912371","0","2","2","0",NULL,"2.01","1.05;5.03",NULL
"160","21912371","0","4","0","0",NULL,"1.01;1.07;2.08",NULL,NULL
"161","21912371","4","0","0","0","2.05",NULL,NULL,NULL
"162","21912371","0","4","0","0",NULL,"1.05;2.01;3.04;5.03",NULL,NULL
"163","21912371","0","4","0","0",NULL,"2.02",NULL,NULL
"164","21912371","0","2","2","0",NULL,"2.05","5.03",NULL
"165","21912371","0","4","0","0",NULL,"1.05;2.02",NULL,NULL
"166","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"167","21912371","0","4","0","0",NULL,"1.05;1.06;2.02;4.03",NULL,NULL
"168","21912371","0","0","4","0",NULL,NULL,"1.05;1.07;2.08",NULL
"169","21912371","0","4","0","0",NULL,"1.05",NULL,NULL
"170","21912371","0","0","4","0",NULL,NULL,"1.01",NULL
"171","21912371","0","0","4","0",NULL,NULL,"1.01;1.04;1.05",NULL
"172","21912371","0","2","2","0",NULL,"2.01","1.05",NULL
"173","21912371","0","2","2","0",NULL,"2.01","1.05;5.03",NULL
"174","21912371","0","4","0","0",NULL,"2.01;2.05",NULL,NULL
"175","21912371","0","0","4","0",NULL,NULL,"1.01;2.02;5.03",NULL
"176","21912371","0","4","0","0",NULL,"2.02;2.05;4.03",NULL,NULL
"177","21912371","0","4","0","0",NULL,"2.01",NULL,NULL
"178","21912371","0","4","0","0",NULL,"2.02",NULL,NULL
"179","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"180","21912371","0","0","4","0",NULL,NULL,"1.01;1.04",NULL
"181","21912371","0","0","4","0",NULL,NULL,"1.05;1.07;3.04",NULL
"182","21912371","0","4","0","0",NULL,"1.05;1.07;3.04",NULL,NULL
"183","21912371","0","0","4","0",NULL,NULL,"1.04;4.03",NULL
"184","21912371","0","0","4","0",NULL,NULL,"1.01;1.04;1.06",NULL
"185","21912371","0","4","0","0",NULL,"1.05;1.06;1.07",NULL,NULL
"186","21912371","0","0","4","0",NULL,NULL,"1.05;3.04",NULL
"187","21912371","4","0","0","0","1.05;1.11;4.03",NULL,NULL,NULL
"188","21912371","0","0","4","0",NULL,NULL,"1.05",NULL
"189","21912371","0","0","4","0",NULL,NULL,"1.01;1.04",NULL
"190","21912371","0","4","0","0",NULL,"2.02",NULL,NULL
"191","21912371","0","0","4","0",NULL,NULL,"1.05;2.08;5.03",NULL
"192","21912371","4","0","0","0","1.05;1.07;1.11;1.12;5.03",NULL,NULL,NULL
"193","21912371","4","0","0","0","1.05;1.07",NULL,NULL,NULL
"194","21912371","0","4","0","0",NULL,"1.05;2.01",NULL,NULL
"195","21912371","0","4","0","0",NULL,"1.04;2.01;2.05",NULL,NULL
"196","21912371","0","4","0","0",NULL,"2.01;2.05",NULL,NULL
"197","21912371","4","0","0","0","2.08;3.04",NULL,NULL,NULL
"198","21912371","0","4","0","0",NULL,"1.07",NULL,NULL
"199","21912371","0","4","0","0",NULL,"1.06;1.12;2.01;2.05",NULL,NULL
"200","21912371","0","4","0","0",NULL,"1.05;2.08",NULL,NULL
